year,month,country,region,student_ai_usage_pct,teacher_ai_usage_pct,schools_ai_adoption_pct,avg_daily_ai_usage_min,top_ai_tool,internet_penetration_pct,education_index,government_ai_policy,urban_ai_usage_pct,rural_ai_usage_pct,ai_in_curriculum,gender_gap_ai_usage_pct
2024,10,Australia,Oceania,50,53,50,49,Microsoft Copilot,96,0.93,Active,50,37,Yes,3
2024,11,United States,North America,47,49,50,32,Google Gemini,90,0.9,Active,51,32,No,1
2024,11,United Kingdom,Europe,48,53,47,44,Google Gemini,92,0.91,None,50,40,Yes,2
2024,11,China,Asia,49,51,49,43,ChatGPT,70,0.75,None,50,39,Yes,9
2024,11,India,Asia,51,45,47,47,Microsoft Copilot,50,0.64,Active,53,46,No,2
2024,11,Germany,Europe,51,47,45,13,ChatGPT,93,0.94,Draft,53,37,No,6
2024,11,Brazil,South America,53,46,50,12,Microsoft Copilot,75,0.7,Active,53,38,Yes,3
2024,11,Pakistan,Asia,55,48,52,24,ChatGPT,45,0.55,Active,57,47,No,1
2024,11,Nigeria,Africa,46,49,47,28,Microsoft Copilot,42,0.52,Active,46,31,No,6
2024,11,Canada,North America,45,50,48,41,Google Gemini,94,0.92,Active,45,35,No,4
2024,11,Australia,Oceania,47,52,52,21,Microsoft Copilot,96,0.93,Draft,50,37,No,4
2024,12,United States,North America,50,51,45,10,Google Gemini,90,0.9,None,52,44,No,3
2024,12,United Kingdom,Europe,46,49,48,23,ChatGPT,92,0.91,Active,49,32,No,10
2024,12,China,Asia,52,52,46,34,Google Gemini,70,0.75,Active,54,41,No,3
2024,12,India,Asia,46,46,49,31,Khanmigo,50,0.64,Draft,46,32,Yes,4
2024,12,Germany,Europe,53,52,50,27,ChatGPT,93,0.94,Active,55,42,Yes,3
2024,12,Brazil,South America,49,53,46,37,Google Gemini,75,0.7,Active,49,36,No,4
2024,12,Pakistan,Asia,45,53,46,45,ChatGPT,45,0.55,None,50,35,No,7
2024,12,Nigeria,Africa,49,51,47,38,Microsoft Copilot,42,0.52,Draft,54,37,Yes,8
2024,12,Canada,North America,54,53,51,43,Khanmigo,94,0.92,Draft,58,49,Yes,1
2024,12,Australia,Oceania,55,46,45,45,ChatGPT,96,0.93,None,58,40,Yes,1
2025,1,United States,North America,53,57,55,12,Khanmigo,90,0.9,Draft,58,39,No,8
2025,1,United Kingdom,Europe,50,52,52,44,Google Gemini,92,0.91,Active,50,43,Yes,7
2025,1,China,Asia,56,53,55,39,ChatGPT,70,0.75,Draft,60,50,No,3
2025,1,India,Asia,59,51,53,39,Khanmigo,50,0.64,None,62,48,Yes,7
2025,1,Germany,Europe,60,50,50,18,ChatGPT,93,0.94,Draft,62,49,Yes,8
2025,1,Brazil,South America,55,52,53,11,Khanmigo,75,0.7,Draft,56,43,No,9
2025,1,Pakistan,Asia,59,53,55,44,Google Gemini,45,0.55,Draft,60,47,No,8
2025,1,Nigeria,Africa,58,55,51,30,Google Gemini,42,0.52,None,63,44,No,9
2025,1,Canada,North America,54,53,55,57,Microsoft Copilot,94,0.92,Draft,56,49,Yes,1
2025,1,Australia,Oceania,51,54,55,34,ChatGPT,96,0.93,Draft,55,44,Yes,4
2025,2,United States,North America,58,53,50,30,Google Gemini,90,0.9,Draft,59,48,Yes,9
2025,2,United Kingdom,Europe,53,53,50,10,Khanmigo,92,0.91,Active,58,38,Yes,4
2025,2,China,Asia,53,53,52,9,Google Gemini,70,0.75,None,58,42,No,3
2025,2,India,Asia,52,50,51,27,Google Gemini,50,0.64,Draft,57,47,Yes,9
2025,2,Germany,Europe,55,50,50,34,ChatGPT,93,0.94,Active,56,43,Yes,5
2025,2,Brazil,South America,55,50,54,44,ChatGPT,75,0.7,Draft,55,50,Yes,4
2025,2,Pakistan,Asia,55,53,53,44,ChatGPT,45,0.55,None,57,48,No,7
2025,2,Nigeria,Africa,57,53,51,27,ChatGPT,42,0.52,Active,62,43,No,4
2025,2,Canada,North America,55,51,55,57,ChatGPT,94,0.92,Active,59,43,Yes,2
2025,2,Australia,Oceania,55,50,52,52,Google Gemini,96,0.93,None,60,45,No,1
2025,3,United States,North America,57,52,51,25,ChatGPT,90,0.9,Active,61,48,No,1
2025,3,United Kingdom,Europe,54,53,54,49,Khanmigo,92,0.91,Draft,57,47,Yes,7
2025,3,China,Asia,51,51,56,36,Microsoft Copilot,70,0.75,Draft,56,39,No,5
2025,3,India,Asia,58,50,55,36,Microsoft Copilot,50,0.64,Draft,61,50,No,1
2025,3,Germany,Europe,50,54,55,57,Khanmigo,93,0.94,None,53,42,No,6
2025,3,Brazil,South America,52,54,56,29,Khanmigo,75,0.7,None,57,40,No,7
2025,3,Pakistan,Asia,52,55,51,11,Khanmigo,45,0.55,Active,54,45,Yes,7
2025,3,Nigeria,Africa,54,57,55,36,Khanmigo,42,0.52,None,54,42,Yes,4
2025,3,Canada,North America,52,51,51,45,Google Gemini,94,0.92,Draft,57,39,No,5
2025,3,Australia,Oceania,57,57,57,30,Microsoft Copilot,96,0.93,Active,59,49,Yes,9
2025,4,United States,North America,60,52,53,59,ChatGPT,90,0.9,Draft,63,50,Yes,9
2025,4,United Kingdom,Europe,53,56,55,37,Khanmigo,92,0.91,None,58,40,No,7
2025,4,China,Asia,58,54,55,28,Google Gemini,70,0.75,Active,60,49,No,8
2025,4,India,Asia,50,58,54,44,Google Gemini,50,0.64,Draft,51,38,Yes,4
2025,4,Germany,Europe,51,50,55,12,Google Gemini,93,0.94,None,56,45,No,4
2025,4,Brazil,South America,54,54,54,26,Khanmigo,75,0.7,Active,54,41,No,5
2025,4,Pakistan,Asia,56,58,56,49,ChatGPT,45,0.55,Draft,61,43,No,4
2025,4,Nigeria,Africa,55,56,52,6,Khanmigo,42,0.52,None,55,43,Yes,2
2025,4,Canada,North America,60,50,52,42,Khanmigo,94,0.92,Draft,64,47,No,1
2025,4,Australia,Oceania,59,52,56,27,Google Gemini,96,0.93,Draft,63,44,No,2
2025,5,United States,North America,50,56,57,30,ChatGPT,90,0.9,Draft,51,35,Yes,7
2025,5,United Kingdom,Europe,60,51,50,36,Microsoft Copilot,92,0.91,None,65,47,Yes,7
2025,5,China,Asia,56,52,51,42,ChatGPT,70,0.75,Active,61,44,Yes,4
2025,5,India,Asia,57,55,53,53,Khanmigo,50,0.64,Draft,57,46,Yes,9
2025,5,Germany,Europe,51,54,55,12,ChatGPT,93,0.94,None,51,36,Yes,3
2025,5,Brazil,South America,56,50,56,38,Khanmigo,75,0.7,Active,57,43,No,7
2025,5,Pakistan,Asia,54,51,53,17,Khanmigo,45,0.55,Active,59,45,Yes,10
2025,5,Nigeria,Africa,55,52,57,13,Microsoft Copilot,42,0.52,Draft,60,50,Yes,8
2025,5,Canada,North America,57,57,55,56,Google Gemini,94,0.92,None,62,49,No,6
2025,5,Australia,Oceania,56,56,57,32,Google Gemini,96,0.93,Draft,56,50,Yes,2
2025,6,United States,North America,50,57,53,22,Microsoft Copilot,90,0.9,Active,51,38,No,4
2025,6,United Kingdom,Europe,57,57,57,50,Google Gemini,92,0.91,Active,61,47,Yes,2
2025,6,China,Asia,56,51,57,39,Khanmigo,70,0.75,None,57,41,Yes,9
2025,6,India,Asia,57,55,54,26,Microsoft Copilot,50,0.64,Draft,61,51,No,8
2025,6,Germany,Europe,52,52,54,12,Microsoft Copilot,93,0.94,Draft,53,40,Yes,3
2025,6,Brazil,South America,60,58,57,30,Google Gemini,75,0.7,None,61,49,No,1
2025,6,Pakistan,Asia,55,56,52,34,ChatGPT,45,0.55,Draft,56,46,No,7
2025,6,Nigeria,Africa,54,52,51,40,Microsoft Copilot,42,0.52,Draft,57,45,Yes,1
2025,6,Canada,North America,58,57,55,51,ChatGPT,94,0.92,Active,60,50,No,9
2025,6,Australia,Oceania,53,57,53,31,ChatGPT,96,0.93,None,54,48,No,4
2025,7,United States,North America,60,51,52,33,Microsoft Copilot,90,0.9,None,62,46,No,6
2025,7,United Kingdom,Europe,52,54,54,14,Google Gemini,92,0.91,None,53,41,Yes,7
2025,7,China,Asia,59,56,56,55,Google Gemini,70,0.75,None,60,52,No,5
2025,7,India,Asia,58,56,50,32,Microsoft Copilot,50,0.64,None,62,51,Yes,3
2025,7,Germany,Europe,58,55,50,47,Google Gemini,93,0.94,Draft,61,48,No,9
2025,7,Brazil,South America,51,55,56,28,ChatGPT,75,0.7,None,55,40,Yes,10
2025,7,Pakistan,Asia,50,56,55,7,Microsoft Copilot,45,0.55,Active,55,42,No,4
2025,7,Nigeria,Africa,60,50,50,28,ChatGPT,42,0.52,None,62,53,Yes,7
2025,7,Canada,North America,60,51,55,58,Microsoft Copilot,94,0.92,Active,63,55,Yes,1
2025,7,Australia,Oceania,60,55,57,59,Khanmigo,96,0.93,None,61,53,No,5
2025,8,United States,North America,52,58,51,13,Google Gemini,90,0.9,Active,53,44,No,9
2025,8,United Kingdom,Europe,52,54,50,30,Khanmigo,92,0.91,Active,52,47,No,2
2025,8,China,Asia,56,50,53,51,Microsoft Copilot,70,0.75,Draft,60,42,Yes,1
2025,8,India,Asia,52,57,57,57,ChatGPT,50,0.64,None,56,41,Yes,7
2025,8,Germany,Europe,58,53,54,57,ChatGPT,93,0.94,Draft,62,44,No,3
2025,8,Brazil,South America,59,53,55,60,Khanmigo,75,0.7,Draft,59,50,Yes,8
2025,8,Pakistan,Asia,57,54,57,15,ChatGPT,45,0.55,None,58,50,No,6
2025,8,Nigeria,Africa,53,54,54,47,Khanmigo,42,0.52,Active,55,47,Yes,8
2025,8,Canada,North America,52,53,52,25,ChatGPT,94,0.92,Active,56,42,No,5
2025,8,Australia,Oceania,56,55,52,50,ChatGPT,96,0.93,Draft,57,50,No,2
2025,9,United States,North America,59,50,57,48,ChatGPT,90,0.9,Active,59,50,Yes,5
2025,9,United Kingdom,Europe,59,52,55,26,Khanmigo,92,0.91,Active,62,54,No,6
2025,9,China,Asia,56,52,57,58,Google Gemini,70,0.75,None,56,48,Yes,1
2025,9,India,Asia,55,50,52,13,ChatGPT,50,0.64,None,56,41,Yes,8
2025,9,Germany,Europe,58,54,53,36,Google Gemini,93,0.94,Draft,58,44,No,4
2025,9,Brazil,South America,53,52,54,17,Microsoft Copilot,75,0.7,Active,54,47,No,2
2025,9,Pakistan,Asia,59,50,50,24,Microsoft Copilot,45,0.55,Draft,60,45,No,5
2025,9,Nigeria,Africa,59,56,56,41,Khanmigo,42,0.52,None,64,52,No,6
2025,9,Canada,North America,51,51,54,36,Google Gemini,94,0.92,Draft,52,43,No,1
2025,9,Australia,Oceania,50,51,52,35,Google Gemini,96,0.93,Draft,53,38,No,5
2025,10,United States,North America,53,57,52,17,Microsoft Copilot,90,0.9,Active,55,46,Yes,3
2025,10,United Kingdom,Europe,50,53,51,18,Khanmigo,92,0.91,Active,55,40,No,9
2025,10,China,Asia,57,52,51,60,Microsoft Copilot,70,0.75,None,60,43,Yes,1
2025,10,India,Asia,60,50,54,19,ChatGPT,50,0.64,Active,65,55,Yes,2
2025,10,Germany,Europe,60,51,56,20,Microsoft Copilot,93,0.94,None,60,55,No,6
2025,10,Brazil,South America,58,50,56,17,Google Gemini,75,0.7,None,59,52,Yes,1
2025,10,Pakistan,Asia,54,58,54,28,Microsoft Copilot,45,0.55,Active,58,48,Yes,4
2025,10,Nigeria,Africa,56,50,51,14,Google Gemini,42,0.52,None,56,49,No,2
2025,10,Canada,North America,57,56,51,8,Microsoft Copilot,94,0.92,Draft,60,43,No,3
2025,10,Australia,Oceania,60,56,53,17,Google Gemini,96,0.93,None,64,49,Yes,7
2025,11,United States,North America,59,54,53,52,ChatGPT,90,0.9,Draft,61,44,No,6
2025,11,United Kingdom,Europe,53,54,50,34,ChatGPT,92,0.91,None,54,48,Yes,6
2025,11,China,Asia,60,56,53,28,ChatGPT,70,0.75,Draft,65,52,No,6
2025,11,India,Asia,52,57,50,50,Google Gemini,50,0.64,Draft,55,46,No,2
2025,11,Germany,Europe,51,57,50,45,Google Gemini,93,0.94,Active,52,38,Yes,10
2025,11,Brazil,South America,54,52,54,53,Microsoft Copilot,75,0.7,Active,57,45,Yes,1
2025,11,Pakistan,Asia,52,56,57,10,ChatGPT,45,0.55,Active,52,45,Yes,6
2025,11,Nigeria,Africa,50,51,55,57,Google Gemini,42,0.52,None,55,35,Yes,6
2025,11,Canada,North America,59,55,50,43,Khanmigo,94,0.92,None,59,46,Yes,5
2025,11,Australia,Oceania,54,52,52,12,Microsoft Copilot,96,0.93,Active,59,47,No,2
2025,12,United States,North America,51,55,56,54,Microsoft Copilot,90,0.9,Draft,51,39,Yes,8
2025,12,United Kingdom,Europe,58,54,51,23,ChatGPT,92,0.91,Draft,62,52,No,7
2025,12,China,Asia,55,52,51,15,Khanmigo,70,0.75,Draft,60,40,Yes,10
2025,12,India,Asia,51,51,50,11,ChatGPT,50,0.64,Draft,53,41,Yes,3
2025,12,Germany,Europe,60,54,57,37,Google Gemini,93,0.94,Active,65,52,No,2
2025,12,Brazil,South America,53,57,50,29,Microsoft Copilot,75,0.7,Active,58,43,No,1
2025,12,Pakistan,Asia,58,56,52,7,Microsoft Copilot,45,0.55,None,58,51,No,3
2025,12,Nigeria,Africa,59,52,53,19,ChatGPT,42,0.52,Active,59,54,No,2
2025,12,Canada,North America,56,51,50,59,Microsoft Copilot,94,0.92,Active,61,43,Yes,5
2025,12,Australia,Oceania,56,51,56,15,Microsoft Copilot,96,0.93,Draft,57,50,No,5
2026,1,United States,North America,61,55,61,37,ChatGPT,90,0.9,Active,62,51,No,10
2026,1,United Kingdom,Europe,63,60,57,47,Microsoft Copilot,92,0.91,None,67,57,Yes,8
2026,1,China,Asia,62,60,60,38,Microsoft Copilot,70,0.75,Active,64,51,Yes,2
2026,1,India,Asia,56,60,61,46,Khanmigo,50,0.64,Active,59,50,Yes,7
2026,1,Germany,Europe,65,58,62,51,ChatGPT,93,0.94,None,70,51,No,8
2026,1,Brazil,South America,58,60,58,38,ChatGPT,75,0.7,None,63,46,Yes,4
2026,1,Pakistan,Asia,65,60,62,19,ChatGPT,45,0.55,None,67,51,No,4
2026,1,Nigeria,Africa,61,59,57,24,Khanmigo,42,0.52,Active,66,53,No,1
2026,1,Canada,North America,61,60,55,60,Microsoft Copilot,94,0.92,Draft,65,55,Yes,3
2026,1,Australia,Oceania,63,60,58,28,Microsoft Copilot,96,0.93,Active,67,48,No,8
2026,2,United States,North America,58,60,60,5,ChatGPT,90,0.9,Draft,60,52,Yes,2
2026,2,United Kingdom,Europe,65,57,61,33,Google Gemini,92,0.91,None,68,50,No,4
2026,2,China,Asia,65,57,57,36,Khanmigo,70,0.75,None,67,51,No,2
2026,2,India,Asia,57,60,58,47,ChatGPT,50,0.64,None,57,42,Yes,9
2026,2,Germany,Europe,63,60,60,47,ChatGPT,93,0.94,None,63,53,Yes,8
2026,2,Brazil,South America,60,60,62,14,Google Gemini,75,0.7,None,65,50,No,6
2026,2,Pakistan,Asia,59,60,56,24,ChatGPT,45,0.55,Draft,64,49,Yes,2
2026,2,Nigeria,Africa,57,60,60,23,Google Gemini,42,0.52,Draft,60,44,No,5
2026,2,Canada,North America,60,60,62,31,Khanmigo,94,0.92,None,64,47,Yes,3
2026,2,Australia,Oceania,60,59,59,18,Khanmigo,96,0.93,Draft,65,55,Yes,8
2026,3,United States,North America,61,60,62,24,Microsoft Copilot,90,0.9,None,65,52,Yes,6
2026,3,United Kingdom,Europe,60,60,57,52,Microsoft Copilot,92,0.91,Active,65,48,No,7
2026,3,China,Asia,59,55,62,39,Microsoft Copilot,70,0.75,Active,64,46,No,10
2026,3,India,Asia,59,60,60,59,Microsoft Copilot,50,0.64,None,61,51,No,3
2026,3,Germany,Europe,64,59,59,26,ChatGPT,93,0.94,None,64,53,No,1
2026,3,Brazil,South America,65,60,62,54,Microsoft Copilot,75,0.7,Draft,65,56,Yes,4
2026,3,Pakistan,Asia,61,60,61,42,ChatGPT,45,0.55,Draft,62,51,No,10
2026,3,Nigeria,Africa,56,60,56,51,Google Gemini,42,0.52,Active,60,45,Yes,7
2026,3,Canada,North America,59,60,60,24,Microsoft Copilot,94,0.92,Active,63,54,Yes,4
2026,3,Australia,Oceania,59,56,61,13,Microsoft Copilot,96,0.93,Draft,63,51,Yes,1
2026,4,United States,North America,63,56,56,36,ChatGPT,90,0.9,None,64,56,Yes,4
2026,4,United Kingdom,Europe,56,60,58,30,ChatGPT,92,0.91,Draft,56,46,Yes,3
2026,4,China,Asia,65,59,60,23,ChatGPT,70,0.75,Draft,65,59,No,4
2026,4,India,Asia,56,60,61,43,ChatGPT,50,0.64,Draft,58,42,No,5
2026,4,Germany,Europe,64,60,58,41,ChatGPT,93,0.94,None,68,52,No,4
2026,4,Brazil,South America,57,58,57,52,Khanmigo,75,0.7,None,61,48,Yes,1
2026,4,Pakistan,Asia,57,58,61,10,Google Gemini,45,0.55,Active,61,50,No,7
2026,4,Nigeria,Africa,64,60,58,39,Google Gemini,42,0.52,Active,64,49,Yes,6
2026,4,Canada,North America,65,55,55,32,ChatGPT,94,0.92,None,67,57,Yes,9
2026,4,Australia,Oceania,61,59,60,29,Khanmigo,96,0.93,Active,63,51,No,3
